doc/bookname,doc/authors,doc/publisher,doc/publication_year/0,doc/isbn13,doc/set_isbn13,doc/bookImageURL,doc/addition_symbol,doc/vol,doc/class_no,doc/book_count,doc/loan_count,doc/reg_date
잠자리를 잡겠다고?,김인숙 글,,2019,9791128215575,,,7,49,408,1,0,2019-11-02
올빼미는 좋겠다,고영이 글,,2019,9791128215476,,,7,39,408,1,0,2019-11-02
까칠한 아이,남찬숙 지음;백두리 그림,대교북스주니어,2018,9788939571112,,https://bookthumb-phinf.pstatic.net/cover/138/370/13837047.jpg?type=m1&udate=20180803,7,,813.8,1,1,2019-11-02
세종대왕님 세금이 뭐예요?:어린이를 위한 교과서 속 경제이야기,오기수 지음,미래문화사,2019,9788972995067,,https://image.aladin.co.kr/product/19467/79/cover/8972995061_1.jpg,7,,329.4,1,1,2019-11-02
특별한 날의 엉망진창,신여랑 글;오승민 그림,한겨레출판,2013,9788984317178,9788984317161,http://image.aladin.co.kr/product/2881/78/cover/8984317179_1.jpg,7,,813.8,1,1,2019-11-02
슈퍼 아이돌 오두리,이송현 글;정혜경 그림,비룡소,2013,9788949121536,9788949179995,http://image.aladin.co.kr/product/3324/22/cover/8949121530_1.jpg,7,90,808.3,1,1,2019-11-02
운영전:잘못 떨어진 먹물 한 방울에서 시작된 사랑,조현설 글;흩날린 그림,휴머니스트 출판그룹,2013,9788958625704,9788958625278,http://image.aladin.co.kr/product/2270/42/cover/8958625708_2.jpg,4,1,813.5,1,1,2019-11-02
한국 스포츠 최초의 영웅들,김은식 글;이해정 그림,사계절,2019,9791160944396,,https://image.aladin.co.kr/product/19103/20/cover/k692635392_1.jpg,7,,692,1,1,2019-11-02
고래는 신기해,김인숙 글,,2019,9791128215377,,,7,29,408,1,1,2019-11-02
생태계를 지키는 아이들을 위한 안내서=Children's guide to the ecosystem and environment,김남길 글;이리 그림,풀과바람,2012,9788983895059,,http://image.aladin.co.kr/product/2043/22/cover/8983895055_1.jpg,7,,472.5,1,1,2019-11-02
"뿔, 뿔, 뿔, 사슴 뿔",하늘땅 글,,2019,9791128215209,,,7,12,408,1,1,2019-11-02
토마토가 어디가 어때서?,장선혜 글,,2019,9791128215742,,,7,66,408,1,1,2019-11-02
"가장 예쁘고 힘센 타조, 타요미",장선혜 글,,2019,9791128215445,,,7,36,408,1,1,2019-11-02
어린이의 권리를 선언합니다!,반나 체르체나 글;글로리아 프란첼라 그림;김은정 옮김,봄볕,2019,9791186979921,,https://image.aladin.co.kr/product/19932/83/cover/k652635741_1.jpg,7,34,808.9,1,1,2019-11-02
뻘짓은 나만 하는 줄 알았어:좋은 싫든 멈출 수 없는 뻘짓의 심리,피터 홀린스 지음;서종민 옮김,명진서가,2019,9791196672201,,https://image.aladin.co.kr/product/19534/47/cover/k342635024_1.jpg,0,,189,1,1,2019-11-02
사라진 우리말을 찾아라!,이영란 글;우지현 그림,풀과바람(영교출판),2019,9788983897978,,https://image.aladin.co.kr/product/19368/97/cover/898389797x_1.jpg,7,,711,1,2,2019-11-02
물을 지켜야 우리가 살아요,이영란 글;이리 그림,풀과바람(영교출판),2017,9788983897060,,http://image.aladin.co.kr/product/11187/28/cover/8983897066_1.jpg,7,,458.7,1,1,2019-11-02
(교과서에 나오는)동물 60,정희경;하늘땅 [공] 글,,2019,9791128215858,,,7,78,408,1,1,2019-11-02
코끼리는 어마어마해,우은경 글,,2019,9791128215261,,,7,18,408,1,1,2019-11-02
요리조리 세계사:침이 고이는 명작 속 음식 여행,손주현 글;이희은 그림,책과함께어린이,2019,9791188990375,,https://image.aladin.co.kr/product/19585/67/cover/k502635325_1.jpg,7,,909,1,1,2019-11-02
담을 넘은 아이,김정민 글;이영환 그림,비룡소,2019,9788949121857,,https://image.aladin.co.kr/product/20131/70/cover/8949121859_1.jpg,7,51,808.3,1,1,2019-11-02
세상에서 가장 특별한 선물 말고 책!,안-가엘 발프 글;제랄딘 코스노 그림;박영선 옮김,바둑이하우스,2019,9791196212070,,https://image.aladin.co.kr/product/19552/46/cover/k252635228_1.jpg,7,,863,1,1,2019-11-02
"은행나무, 딱 보면 알아",장선혜 글,,2019,9791128215667,,,7,58,408,1,1,2019-11-02
일본 제국 패망사:태평양전쟁 1936~1945,존 톨런드 지음;박병화;이두영 [공] 옮김,글항아리,2019,9788967356521,,https://image.aladin.co.kr/product/20006/61/cover/8967356528_1.jpg,0,,913.07,1,1,2019-11-02
춤추던 나비들은 어디에 숨었을까?=Must know butterfly story for children,김남길 글;유남영 그림,풀과바람(영교출판),2019,9788983897985,,https://image.aladin.co.kr/product/19441/49/cover/8983897988_1.jpg,7,,495.9,1,1,2019-11-02
"원:수학, 과학, 자연에서 찾는 도형",캐서린 셀드릭 로스 글;빌 슬라빈 그림;이범규 옮김,비룡소,2010,9788949150765,9788949150758,http://image.aladin.co.kr/product/38/61/cover/894915076x_2.jpg,7,1,408,1,1,2019-11-02
닭이야? 오리야?,김유리 글,,2019,9791128215490,,,7,41,408,1,1,2019-11-02
벌거벗은 통계학:복잡한 세상을 꿰뚫는 강력한 생각의 도구,찰스 윌런 지음;김명철 옮김,한국물가정보,2013,9788962605952,,http://image.aladin.co.kr/product/3253/65/cover/8962605953_1.jpg,0,,310.1,1,2,2019-11-02
(어린이가 처음 만나는)북한 전래 동화,박상재 글;서영경 그림,함께자람(교학사),2019,9788909208222,,https://image.aladin.co.kr/product/18910/81/cover/8909208228_1.jpg,7,,388.111,1,2,2019-11-02
무지개 미끄럼틀,박윤규 글;이미자 그림,꿈터,2019,9791188240180,,https://image.aladin.co.kr/product/19627/93/cover/k522635620_1.jpg,7,66,808.9,1,2,2019-11-02
다 그런 건 아니야,장선혜 글,,2019,9791128215810,,,7,73,408,1,1,2019-11-02
다락방 명탐정,성완 글;소윤경 그림,비룡소,2013,9788949161648,9788949159959,https://bookthumb-phinf.pstatic.net/cover/071/519/07151990.jpg?type=m1&udate=20130910,7,,808.3,1,2,2019-11-02
"찾았다, 게!",김인숙 글,,2019,9791128215421,,,7,34,408,1,1,2019-11-02
토끼가 어때서?,유가은 글,,2019,9791128215278,,,7,19,408,1,2,2019-11-02
행복한 판다,고영이 글,,2019,9791128215131,,,7,5,408,1,1,2019-11-02
방한림전:여자와 여자가 만나 부부의 연을 맺으니,이민희 글;김호랑 그림,휴머니스트,2016,9788958623304,,https://bookthumb-phinf.pstatic.net/cover/105/821/10582177.jpg?type=m1&udate=20160511,4,22,813.5,1,1,2019-11-02
박지원의 한문 소설:한 푼도 못 되는 그놈의 양반,김수업 글;김경희 그림,Humanist(휴머니스트 출판그룹),2013,9788958626589,9788958625278,http://image.aladin.co.kr/product/3315/38/cover/8958626585_1.jpg,4,11,813.5,1,1,2019-11-02
돌 씹어 먹는 아이:그림책,송미경 글;세르주 블로크 그림,문학동네어린이,2019,9788954656719,,https://image.aladin.co.kr/product/19524/50/cover/8954656714_1.jpg,7,,813.8,1,1,2019-11-02
쉿! 버섯의 비밀,김민진 글,,2019,9791128215797,,,7,71,408,1,1,2019-11-02
"나야, 나! 무당벌레!",장선혜 글,,2019,9791128215506,,,7,42,408,1,1,2019-11-02
"(유발 하라리의)르네상스 전쟁 회고록:전쟁, 역사 그리고 나, 1450~1600",유발 하라리 지음;김승욱 옮김,김영사,2019,9788934996873,,https://image.aladin.co.kr/product/19918/38/cover/8934996870_1.jpg,0,,920.4,1,2,2019-11-02
유품정리사:연꽃 죽음의 비밀:정명섭 장편소설,정명섭 지음,한겨레출판,2019,9791160402544,,https://image.aladin.co.kr/product/19211/69/cover/k022635903_1.jpg,0,,813.7,1,5,2019-11-02
당금애기:생명의 신 탄생의 신이라,김예선 글;이은주 그림,휴머니스트 출판그룹,2013,9788958625896,9788958625278,http://image.aladin.co.kr/product/2556/56/cover/8958625899_1.jpg,4,202,813.5,1,1,2019-11-02
그 많던 고래는 어디로 갔을까,신정민 글;이리 그림,풀과바람,2015,9788983896032,,http://image.aladin.co.kr/product/5915/70/cover/8983896035_1.jpg,7,,499.5,1,4,2019-11-02
풍선,이두헌 글;최은영 그림,창비,2019,9788936447465,,https://image.aladin.co.kr/product/19577/34/cover/8936447467_1.jpg,7,,813.8,1,1,2019-11-02
천하무적 용기맨:김경희 그림책,김경희 지음,비룡소,2019,9788949102504,,https://image.aladin.co.kr/product/19517/77/cover/8949102501_1.jpg,7,65,808.9,1,3,2019-11-02
엄마 바다거북의 편지,우은경 글,,2019,9791128215391,,,7,31,408,1,0,2019-11-02
변신! 카멜레온!,김경수 글,,2019,9791128215292,,,7,21,408,1,0,2019-11-02
"신 백과사전:고대부터 인간 세계에 머물렀던 2,800여 신들",마이클 조단 지음;강창헌 옮김,보누스,2014,9788964941409,,http://image.aladin.co.kr/product/4354/47/cover/8964941403_1.jpg,0,,204.1,1,0,2019-11-02
엄청나게 시끄러운 폴레케 이야기,휘스 카위어 글;김영진 옮김,비룡소,2011,9788949121321,978894917999(,https://bookthumb-phinf.pstatic.net/cover/067/754/06775443.jpg?type=m1&udate=20150509,7,70,808.3,1,0,2019-11-02
안녕하세요 하느님? 저 마거릿이에요,주디 블룸 글;김경미 옮김,비룡소,2009,9788949180229,,http://image.aladin.co.kr/product/44/93/cover/8949180227_2.jpg,7,23,808.3,1,0,2019-11-02
"빛나라, 어기 스타",홀리 쉰들러 지음;오승민 그림;전지숙 옮김,문학과지성사,2017,9788932030340,,https://image.aladin.co.kr/product/11832/45/cover/8932030340_1.jpg,7,149,808.9,1,0,2019-11-02
노랑가방,리지아 보중가 누니스 글;에스페란자 발레주 그림;길우경 옮김,비룡소,2009,9788949180076,9788949180076,http://image.aladin.co.kr/product/27/82/cover/8949180073_1.jpg,7,8,808.3,1,0,2019-11-02
그림으로 보는 인체,마가렛 하인스 지음;이주혜 옮김;앤디 크리스프 그림,아이위즈,2018,9791186316108,,https://image.aladin.co.kr/product/17551/79/cover/k832534402_1.jpg,7,,511.1,1,1,2019-11-02
비 오니까 참 좋다,오나리 유코 글;하타 고시로 그림;황진희 옮김,나는별,2019,9791188574094,,https://image.aladin.co.kr/product/19592/62/cover/k302635428_1.jpg,7,9,808.9,1,0,2019-11-02
클래식 자연이랑,고영이 글,,2019,9791128215834,,,7,76,408,1,0,2019-11-02
신기하고 별난 동물들,김민진 글,,2019,9791128215803,,,7,72,408,1,0,2019-11-02
콩은 멀리뛰기 선수,고영이 글,,2019,9791128215773,,,7,69,408,1,0,2019-11-02
벼농사를 잘 지으려면,이선아 글,,2019,9791128215766,,,7,68,408,1,0,2019-11-02
"박, 박, 수박과 호박",김인숙 글,,2019,9791128215711,,,7,63,408,1,0,2019-11-02
옹고집전:누가 똥골 맹랑촌 사는 진짜 옹고집이더냐,이민희 글;경혜원 그림,휴머니스트,2016,9788958620723,9788958620723,http://image.aladin.co.kr/product/9479/50/cover/8958620722_1.jpg,4,23,813.5,1,1,2019-11-02
디어 에번 핸슨,밸 에미치;스티븐 레번슨;벤지 파섹;저스틴 폴 [공] 지음;이은선 옮김,현대문학,2019,9788972759881,,https://image.aladin.co.kr/product/19314/30/cover/8972759880_1.jpg,0,,843,1,1,2019-11-02
내일을 바꾸는 작지만 확실한 행동,시릴 디옹;피에르 라비 [공] 글;코스튐 트루아 피에스 그림;권지현 옮김,한울림어린이,2018,9791187517375,,https://bookthumb-phinf.pstatic.net/cover/134/541/13454166.jpg?type=m1&udate=20180619,7,,539,1,1,2019-11-02
(공부비법 전도사 조승연이 들려주는)어린이 인문학,조승연 글;박순구 그림,세종주니어,2015,9788984079007,,http://image.aladin.co.kr/product/7234/52/cover/8984079006_2.jpg,7,,1.3,1,1,2019-11-02
도서관을 훔친 아이,알프레도 고메스 세르다 지음;클로이 그림;김정하 옮김,풀빛미디어,2018,9788967340704,,https://bookthumb-phinf.pstatic.net/cover/134/853/13485388.jpg?type=m1&udate=20180619,7,,873,1,1,2019-11-02
누가 딸기를 만들었을까?,김인숙 글,,2019,9791128215735,,,7,65,408,1,1,2019-11-02
생각의 힘을 키우는 철학이야기,페테르 엑베리 지음;옌스 알봄 그림;JD 공작소 옮김,함께자람(교학사),2019,9788909206907,,https://image.aladin.co.kr/product/17943/2/cover/890920690x_1.jpg,,,104,1,1,2019-11-02
물고기가 사라진 세상,마크 쿨란스키 지음;프랭크 스톡턴 그림;이충호 옮김,두레아이들,2012,9788991550353,,http://image.aladin.co.kr/product/1636/97/cover/8991550355_1.jpg,7,,497,1,1,2019-11-02
다섯 손가락 수호대,홍종의 글;최민호 그림,살림어린이,2017,9788952237927,,https://image.aladin.co.kr/product/11830/59/cover/8952237927_1.jpg,7,,813.8,1,1,2019-11-02
전우치전:신묘한 도술로 강자를 속이고 약자를 도왔으나,전상욱 글;장선환 그림,휴머니스트,2018,9791160801927,,https://image.aladin.co.kr/product/17860/9/cover/k842534622_1.jpg,4,26,813.5,1,1,2019-11-02
나는 설탕으로 만들어지지 않았다,이은재 글;김주경 그림,잇츠북,2019,9791187903253,,https://image.aladin.co.kr/product/19241/95/cover/k982635107_1.jpg,7,1,813.8,1,2,2019-11-02
숨은 신발 찾기,은영 글;이지은 그림,문학동네어린이,2019,9788954654722,,https://image.aladin.co.kr/product/17970/83/cover/895465472x_1.jpg,7,37,808.3,1,1,2019-11-02
나무가 자라야 사람도 살지!,김남길 글;마이신 그림,풀과바람,2015,9788983895974,,http://image.aladin.co.kr/product/5416/54/cover/8983895977_1.jpg,7,,472.5,1,1,2019-11-02
여우지만 호랑이입니다,코리 R. 테이버 지음;노은정 옮김,꿈꾸는달팽이(꿈달),2019,9788939571402,,https://image.aladin.co.kr/product/19516/46/cover/8939571401_1.jpg,7,,843,1,1,2019-11-02
"꽃잎이 한가득, 민들레",[다카시 가타노 외] 글;햇살과 나무꾼 옮김,,2019,9791128215674,,,7,59,408,1,1,2019-11-02
재주 많은 개구리,유가은 글,,2019,9791128215353,,,7,27,408,1,1,2019-11-02
"하마야, 뭐 하니?",고영이 글,,2019,9791128215346,,,7,26,408,1,1,2019-11-02
다람쥐는 바빠,김인숙 글,,2019,9791128215285,,,7,20,408,1,1,2019-11-02
"달팽이야, 별명을 지어 줄게",우은경 글,,2019,9791128215308,,,7,22,408,1,1,2019-11-02
한양 1770년,정승모 글;강영지 그림,보림출판사,2018,9788943308902,,http://image.aladin.co.kr/product/1682/13/cover/8943308906_1.jpg,7,,911.05,1,1,2019-11-02
장바구니,존 버닝햄 지음;김원석 옮김,보림,2010,9788943302214,,http://image.aladin.co.kr/product/12/53/cover/8943302215_2.jpg,7,,843,1,2,2019-11-02
부릉부릉! 세상 모든 자동차 책,토드 파 지음;도담도담 옮김,키즈엠,2019,9788967499983,,https://image.aladin.co.kr/product/19579/94/cover/8967499981_1.jpg,7,,556,1,2,2019-11-02
통계랑 내 인생이 무슨 상관이라고:청소년을 위한 통계 이야기,김영진 글;송진욱 그림,책숲,2018,9791186342169,,https://image.aladin.co.kr/product/15649/95/cover/k432533039_1.jpg,4,,310,1,1,2019-11-02
오필리아와 마법의 겨울,캐런 폭스리 글;정회성 옮김,비룡소,2015,9788949171302,,http://image.aladin.co.kr/product/7115/37/cover/8949171309_1.jpg,7,,843,1,1,2019-11-02
아들러 선생님 고민 있어요!:어린이를 위한 미움받을 용기,야마키 슈 지음;전경아 옮김,길벗어린이,2018,9788955824650,,https://image.aladin.co.kr/product/16368/38/cover/8955824653_1.jpg,7,,182.1,1,2,2019-11-02
화를 참지 못하는 페르갈,로버트 스탈링 지음;권미자 옮김,키즈엠,2019,9788967499938,,https://image.aladin.co.kr/product/19580/30/cover/8967499930_1.jpg,7,,843,1,2,2019-11-02
우리 동네에 혹등고래가 산다,이혜령 글;전명진 그림,잇츠북,2019,9791187903260,,https://image.aladin.co.kr/product/20002/79/cover/k142635044_1.jpg,7,2,813.8,1,1,2019-11-02
오늘 떠든 사람 누구야?,윤해연 글;김진화 그림,비룡소,2014,9788949161822,,http://image.aladin.co.kr/product/4712/18/cover/8949161826_1.jpg,7,,808.3,1,1,2019-11-02
그림으로 보는 동물,마가렛 하인스 지음;이주혜 옮김;앤디 크리스프 그림,아이위즈,2018,9791186316115,,https://image.aladin.co.kr/product/17551/82/cover/k842534402_1.jpg,,,491.508,1,1,2019-11-02
고양이는 아무도 부럽지 않아,장선혜 글,,2019,9791128215162,,,7,8,408,1,2,2019-11-02
도시에 사는 야생동물:세계 39개 도시의 동물 지도책,비키 우드게이트 지음;강영옥 옮김,그린북,2019,9788955883602,,https://image.aladin.co.kr/product/17871/33/cover/8955883609_1.jpg,7,,491.5,1,1,2019-11-02
얼룩말은 할 수 있어,하늘땅 글,,2019,9791128215216,,,7,13,408,1,1,2019-11-02
"나는야, 영리한 여우",우은경 글,,2019,9791128215179,,,7,9,408,1,1,2019-11-02
(가장 쉬운)러시아어 첫걸음의 모든것,김현택 지음,동양북스,2013,9788983007797,,http://image.aladin.co.kr/product/1167/10/cover/8983007796_3.jpg,1,,792.8,1,1,2019-11-02
오레오오와 미세먼지,오우성 지음;오우성 그림,동심(주),2019,9791158877620,,https://image.aladin.co.kr/product/19586/71/cover/k582635327_1.jpg,7,,813.8,1,2,2019-11-02
재물 이야기:쌓아 놓고 베풀지 않으면 무슨 소용인가,진재교 글;정은희 그림,휴머니스트 출판그룹,2013,9788958625728,9788958625278,http://image.aladin.co.kr/product/2509/0/cover/8958625724_2.jpg,4,104,813.5,1,2,2019-11-02
다른 게 아니라 틀린 겁니다:괄호 안의 불의와 싸우는 법,위근우 지음,시대의창,2019,9788959406975,,https://image.aladin.co.kr/product/19183/79/cover/895940697x_1.jpg,0,,304,1,1,2019-11-02
진돌이를 찾습니다,안선희 글;김고은 그림,대교북스주니어,2018,9788939571105,,https://bookthumb-phinf.pstatic.net/cover/139/209/13920993.jpg?type=m1&udate=20180819,7,34,813.8,1,4,2019-11-02
엄청나게 시끄러운 폴레케 이야기,휘스 카위어 글;김영진 옮김,비룡소,2011,9788949121314,978894917999(,https://bookthumb-phinf.pstatic.net/cover/067/754/06775442.jpg?type=m1&udate=20170915,7,69,808.3,1,1,2019-11-02
불편한 선물,조성자 글;이영림 그림,잇츠북어린이,2018,9791187903109,,https://bookthumb-phinf.pstatic.net/cover/134/598/13459840.jpg?type=m1&udate=20180619,7,15,808.3,1,3,2019-11-02
복제인간 윤봉구,임은하 글;정용환 그림,비룡소,2019,9788949124377,,https://image.aladin.co.kr/product/19628/14/cover/8949124378_1.jpg,7,3,813.8,1,2,2019-11-02
